WAu_3, 3.228135
ReRe_1, 3.867402
ReRe_2, -2.878306
ReRe_3, 2.825447
ReOs_1, 3.239284
ReOs_2, -3.262939
ReOs_3, 2.889038
ReIr_1, 3.269897
ReIr_2, -2.326484
ReIr_3, 3.336579
RePt_1, 3.036210
RePt_2, -1.682916
RePt_3, 3.307972
ReAu_1, 3.598514
ReAu_2, -1.007384
ReAu_3, 3.556246
OsOs_1, 2.838364
OsOs_2, -3.213399
OsOs_3, 3.057974
OsIr_1, 2.860309
OsIr_2, -2.324739
OsIr_3, 3.288922
OsPt_1, 2.620131
OsPt_2, -1.712163
OsPt_3, 3.189723
OsAu_1, 3.193921
OsAu_2, -0.912186
OsAu_3, 3.499392
IrIr_1, 2.830783
IrIr_2, -1.554071
IrIr_3, 3.416662
IrPt_1, 2.602903
IrPt_2, -0.975249
IrPt_3, 3.288657
IrAu_1, 3.153374
IrAu_2, -0.493214
IrAu_3, 3.587400
PtPt_1, 2.342208
PtPt_2, -0.749116
PtPt_3, 3.200365
PtAu_1, 2.740591
PtAu_2, -0.289646
PtAu_3, 3.461940
AuAu_1, 2.676201
AuAu_2, -0.045923
AuAu_3, 3.396986
